fecha,estacion,comuna,mp25,estado_registro,nivel_calidad_aire,mes,dia_semana,mp25_dia_anterior,mp25_promedio_7d,temperatura_max,temperatura_min,temperatura_promedio,humedad_relativa,velocidad_viento,precipitacion,nivel_calidad_aire_dia_siguiente
2025-07-10,Puente Alto,Puente Alto,55.0,validado,mala,7,3,42.0,32.57,15.4,5.1,9.4,56,6.7,0.0,mala
2025-07-11,Puente Alto,Puente Alto,57.0,validado,mala,7,4,55.0,35.14,19.0,5.6,11.1,42,5.4,0.0,mala
2025-07-12,Puente Alto,Puente Alto,64.0,validado,mala,7,5,57.0,38.14,16.7,7.5,11.2,45,5.6,0.0,mala
2025-07-13,Puente Alto,Puente Alto,67.0,validado,mala,7,6,64.0,42.71,14.7,5.0,9.4,64,6.3,0.0,mala
2025-07-14,Puente Alto,Puente Alto,70.0,validado,mala,7,0,67.0,49.71,12.3,5.2,8.1,87,7.8,0.0,mala
2025-07-15,Puente Alto,Puente Alto,76.0,validado,mala,7,1,70.0,56.14,11.0,5.0,7.6,79,7.4,3.7,regular
2025-07-16,Puente Alto,Puente Alto,48.0,validado,regular,7,2,76.0,61.57,14.9,2.0,7.8,52,5.8,0.0,regular
2025-07-17,Puente Alto,Puente Alto,39.0,validado,regular,7,3,48.0,62.43,23.0,7.0,13.9,36,6.0,0.0,regular
2025-07-18,Puente Alto,Puente Alto,33.0,validado,regular,7,4,39.0,60.14,21.6,9.3,14.9,39,5.9,0.0,regular
2025-07-19,Puente Alto,Puente Alto,35.0,validado,regular,7,5,33.0,56.71,21.2,9.8,14.8,39,6.2,0.0,regular
2025-07-20,Puente Alto,Puente Alto,39.0,validado,regular,7,6,35.0,52.57,20.5,11.5,15.0,44,5.7,0.0,regular
2025-07-21,Puente Alto,Puente Alto,34.0,validado,regular,7,0,39.0,48.57,17.9,11.9,14.1,54,5.9,0.0,regular
2025-07-22,Puente Alto,Puente Alto,33.0,validado,regular,7,1,34.0,43.43,20.8,9.5,14.4,48,5.4,0.0,regular
2025-07-23,Puente Alto,Puente Alto,41.0,validado,regular,7,2,33.0,37.29,16.3,8.3,12.3,64,7.4,0.0,regular
2025-07-24,Puente Alto,Puente Alto,36.0,validado,regular,7,3,41.0,36.29,15.7,8.0,11.1,63,9.6,0.0,regular
2025-07-25,Puente Alto,Puente Alto,34.0,validado,regular,7,4,36.0,35.86,13.7,4.7,9.3,68,6.0,0.0,regular
2025-07-26,Puente Alto,Puente Alto,49.0,validado,regular,7,5,34.0,36.0,12.7,6.5,9.2,81,6.3,0.0,mala
2025-07-27,Puente Alto,Puente Alto,54.0,validado,mala,7,6,49.0,38.0,15.1,6.7,9.9,77,6.8,1.3,regular
2025-07-28,Puente Alto,Puente Alto,45.0,validado,regular,7,0,54.0,40.14,20.7,10.0,14.5,54,6.7,0.0,regular
2025-07-29,Puente Alto,Puente Alto,37.0,validado,regular,7,1,45.0,41.71,24.4,10.8,16.5,43,6.8,0.0,regular
2025-07-30,Puente Alto,Puente Alto,27.0,validado,regular,7,2,37.0,42.29,17.0,8.2,12.9,61,5.8,0.9,buena
2025-07-31,Puente Alto,Puente Alto,13.0,validado,buena,7,3,27.0,40.29,13.1,8.4,10.8,79,10.2,15.0,buena
2025-08-01,Puente Alto,Puente Alto,7.0,validado,buena,8,4,13.0,37.0,10.9,4.8,8.1,88,12.1,26.4,buena
2025-08-02,Puente Alto,Puente Alto,16.0,validado,buena,8,5,7.0,33.14,7.4,0.2,4.5,82,8.8,18.3,regular
2025-08-03,Puente Alto,Puente Alto,28.0,validado,regular,8,6,16.0,28.43,12.7,-0.2,6.6,68,3.8,0.0,regular
2025-08-04,Puente Alto,Puente Alto,27.0,validado,regular,8,0,28.0,24.71,20.5,7.6,13.1,57,5.7,0.0,buena
2025-08-05,Puente Alto,Puente Alto,22.0,validado,buena,8,1,27.0,22.14,20.4,9.3,13.9,51,6.6,0.0,buena
2025-08-06,Puente Alto,Puente Alto,21.0,validado,buena,8,2,22.0,20.0,19.3,7.1,12.3,59,7.6,0.1,regular
2025-08-07,Puente Alto,Puente Alto,26.0,validado,regular,8,3,21.0,19.14,16.8,7.1,11.3,70,8.0,0.0,regular
2025-08-08,Puente Alto,Puente Alto,35.0,validado,regular,8,4,26.0,21.0,19.5,3.9,11.1,53,6.9,0.0,regular
2025-08-09,Puente Alto,Puente Alto,26.0,validado,regular,8,5,35.0,25.0,13.1,5.1,8.2,76,8.5,0.0,regular
2025-08-10,Puente Alto,Puente Alto,37.0,validado,regular,8,6,26.0,26.43,17.7,5.4,11.8,61,6.1,0.0,regular
2025-08-11,Puente Alto,Puente Alto,32.0,validado,regular,8,0,37.0,27.71,22.6,7.6,15.6,50,6.9,0.0,regular
2025-08-12,Puente Alto,Puente Alto,29.0,validado,regular,8,1,32.0,28.43,20.3,12.1,16.0,57,4.9,0.0,regular
2025-08-13,Puente Alto,Puente Alto,26.0,validado,regular,8,2,29.0,29.43,22.5,10.4,16.2,56,5.9,0.0,regular
2025-08-14,Puente Alto,Puente Alto,27.0,validado,regular,8,3,26.0,30.14,20.5,8.7,12.8,67,9.4,0.0,buena
2025-08-15,Puente Alto,Puente Alto,13.0,validado,buena,8,4,27.0,30.29,11.9,8.1,9.4,93,9.1,15.8,buena
2025-08-16,Puente Alto,Puente Alto,22.0,validado,buena,8,5,13.0,27.14,17.2,6.9,11.7,68,7.0,1.4,buena
2025-08-17,Puente Alto,Puente Alto,18.0,validado,buena,8,6,22.0,26.57,14.0,8.1,10.3,75,10.5,0.1,buena
2025-08-18,Puente Alto,Puente Alto,21.0,validado,buena,8,0,18.0,23.86,14.5,6.9,10.0,80,8.5,0.8,buena
2025-08-19,Puente Alto,Puente Alto,19.0,validado,buena,8,1,21.0,22.29,14.8,8.5,11.0,81,5.6,4.5,buena
2025-08-20,Puente Alto,Puente Alto,16.0,validado,buena,8,2,19.0,20.86,17.2,7.5,11.9,73,7.8,0.6,buena
2025-08-21,Puente Alto,Puente Alto,7.0,validado,buena,8,3,16.0,19.43,13.6,4.6,9.0,89,20.7,23.1,buena
2025-08-22,Puente Alto,Puente Alto,7.0,validado,buena,8,4,7.0,16.57,4.9,-0.0,3.3,93,10.1,15.9,buena
2025-08-23,Puente Alto,Puente Alto,10.0,validado,buena,8,5,7.0,15.71,9.9,-3.6,2.9,73,5.7,0.0,buena
2025-08-24,Puente Alto,Puente Alto,11.0,validado,buena,8,6,10.0,14.0,12.9,-0.9,5.8,55,4.7,0.0,buena
2025-08-25,Puente Alto,Puente Alto,14.0,validado,buena,8,0,11.0,13.0,18.0,4.6,10.4,55,4.4,0.0,buena
2025-08-26,Puente Alto,Puente Alto,25.0,validado,buena,8,1,14.0,12.0,23.3,6.8,13.9,49,6.4,0.0,regular
2025-08-27,Puente Alto,Puente Alto,31.0,validado,regular,8,2,25.0,12.86,22.0,8.7,13.8,58,10.1,0.0,regular
2025-08-28,Puente Alto,Puente Alto,34.0,validado,regular,8,3,31.0,15.0,16.2,8.4,12.0,72,8.1,0.0,buena
2025-08-29,Puente Alto,Puente Alto,18.0,validado,buena,8,4,34.0,18.86,10.9,7.4,8.8,92,7.1,1.1,buena
2025-08-30,Puente Alto,Puente Alto,25.0,validado,buena,8,5,18.0,20.43,12.8,5.9,9.3,85,8.5,5.1,regular
2025-08-31,Puente Alto,Puente Alto,34.0,validado,regular,8,6,25.0,22.57,11.4,7.2,9.1,85,6.4,3.1,regular
2025-09-01,Puente Alto,Puente Alto,28.0,validado,regular,9,0,34.0,25.86,17.7,4.6,10.9,70,7.1,0.0,buena
2025-09-02,Puente Alto,Puente Alto,20.0,validado,buena,9,1,28.0,27.86,12.5,7.4,9.6,87,8.0,2.1,regular
2025-09-03,Puente Alto,Puente Alto,26.0,validado,regular,9,2,20.0,27.14,15.0,6.0,10.0,87,6.9,0.0,regular
2025-09-04,Puente Alto,Puente Alto,30.0,validado,regular,9,3,26.0,26.43,17.9,4.6,11.6,58,8.1,0.0,regular
2025-09-05,Puente Alto,Puente Alto,31.0,validado,regular,9,4,30.0,25.86,18.3,5.7,11.7,69,6.9,0.0,regular
2025-09-06,Puente Alto,Puente Alto,28.0,validado,regular,9,5,31.0,27.71,14.8,8.3,10.8,87,6.9,0.0,buena
2025-09-07,Puente Alto,Puente Alto,21.0,validado,buena,9,6,28.0,28.14,10.9,6.1,8.3,91,8.4,0.2,buena
2025-09-08,Puente Alto,Puente Alto,16.0,validado,buena,9,0,21.0,26.29,15.6,6.1,10.7,78,8.9,0.0,buena
2025-09-09,Puente Alto,Puente Alto,17.0,validado,buena,9,1,16.0,24.57,21.1,9.5,14.1,59,7.2,0.0,buena
2025-09-10,Puente Alto,Puente Alto,13.0,validado,buena,9,2,17.0,24.14,18.5,8.7,13.3,67,8.3,0.3,buena
2025-09-11,Puente Alto,Puente Alto,21.0,validado,buena,9,3,13.0,22.29,23.2,9.1,15.9,50,7.8,0.0,buena
2025-09-12,Puente Alto,Puente Alto,24.0,validado,buena,9,4,21.0,21.0,23.1,9.4,15.6,55,9.3,0.0,buena
2025-09-13,Puente Alto,Puente Alto,16.0,validado,buena,9,5,24.0,20.0,17.7,7.1,11.9,68,8.6,0.0,buena
2025-09-14,Puente Alto,Puente Alto,20.0,validado,buena,9,6,16.0,18.29,17.4,9.7,13.2,77,6.9,0.0,buena
2025-09-15,Puente Alto,Puente Alto,17.0,validado,buena,9,0,20.0,18.14,22.9,10.0,15.7,63,6.7,0.0,buena
2025-09-16,Puente Alto,Puente Alto,20.0,validado,buena,9,1,17.0,18.29,23.2,11.6,16.4,60,8.9,0.0,regular
2025-09-17,Puente Alto,Puente Alto,29.0,validado,regular,9,2,20.0,18.71,20.2,9.5,13.2,84,7.9,0.0,regular
2025-09-18,Puente Alto,Puente Alto,37.0,validado,regular,9,3,29.0,21.0,20.1,9.7,14.1,74,8.5,0.0,buena
2025-09-19,Puente Alto,Puente Alto,18.0,validado,buena,9,4,37.0,23.29,21.1,9.4,14.5,65,10.9,0.0,buena
2025-09-20,Puente Alto,Puente Alto,9.0,validado,buena,9,5,18.0,22.43,10.4,3.3,7.8,82,8.5,65.4,buena
2025-09-21,Puente Alto,Puente Alto,6.0,validado,buena,9,6,9.0,21.43,7.6,0.5,4.3,75,7.9,30.1,buena
2025-09-22,Puente Alto,Puente Alto,12.0,validado,buena,9,0,6.0,19.43,14.2,-1.5,6.5,49,5.0,0.0,buena
2025-09-23,Puente Alto,Puente Alto,15.0,validado,buena,9,1,12.0,18.71,20.7,5.6,11.9,52,5.9,0.0,buena
2025-09-24,Puente Alto,Puente Alto,19.0,validado,buena,9,2,15.0,18.0,23.8,8.5,16.3,54,6.1,0.0,buena
2025-09-25,Puente Alto,Puente Alto,17.0,validado,buena,9,3,19.0,16.57,22.0,10.0,16.0,65,8.8,0.0,buena
2025-09-26,Puente Alto,Puente Alto,11.0,validado,buena,9,4,17.0,13.71,14.3,4.1,8.7,86,18.1,10.5,buena
2025-09-27,Puente Alto,Puente Alto,16.0,validado,buena,9,5,11.0,12.71,17.7,3.1,11.2,65,6.3,0.0,buena
2025-09-28,Puente Alto,Puente Alto,16.0,validado,buena,9,6,16.0,13.71,20.7,10.1,14.8,64,7.8,0.0,buena
2025-09-29,Puente Alto,Puente Alto,15.0,validado,buena,9,0,16.0,15.14,18.1,10.6,13.5,83,9.5,0.0,buena
2025-09-30,Puente Alto,Puente Alto,21.0,validado,buena,9,1,15.0,15.57,21.0,9.7,15.0,78,6.4,0.0,buena
2025-10-01,Puente Alto,Puente Alto,19.0,validado,buena,10,2,21.0,16.43,24.5,10.0,17.4,60,6.4,0.0,buena
2025-10-02,Puente Alto,Puente Alto,22.0,validado,buena,10,3,19.0,16.43,25.8,11.4,18.4,56,6.6,0.0,buena
2025-10-03,Puente Alto,Puente Alto,18.0,validado,buena,10,4,22.0,17.14,20.6,9.5,14.8,80,10.6,0.5,buena
2025-10-04,Puente Alto,Puente Alto,8.0,validado,buena,10,5,18.0,18.14,14.5,8.4,10.8,87,10.5,9.3,buena
2025-10-05,Puente Alto,Puente Alto,3.0,validado,buena,10,6,8.0,17.0,13.8,5.6,8.8,75,8.6,17.9,buena
2025-10-06,Puente Alto,Puente Alto,9.0,validado,buena,10,0,3.0,15.14,19.0,2.1,10.9,58,8.8,0.0,buena
2025-10-07,Puente Alto,Puente Alto,12.0,validado,buena,10,1,9.0,14.29,21.0,5.3,13.7,58,7.4,0.0,buena
2025-10-08,Puente Alto,Puente Alto,15.0,validado,buena,10,2,12.0,13.0,24.3,8.8,16.6,56,7.2,0.0,buena
2025-10-09,Puente Alto,Puente Alto,13.0,validado,buena,10,3,15.0,12.43,23.8,10.7,17.2,61,8.6,0.0,buena
2025-10-10,Puente Alto,Puente Alto,13.0,validado,buena,10,4,13.0,11.14,19.6,9.2,15.0,79,11.4,0.0,buena
2025-10-11,Puente Alto,Puente Alto,11.0,validado,buena,10,5,13.0,10.43,18.7,8.2,12.9,74,11.0,0.0,buena
2025-10-12,Puente Alto,Puente Alto,13.0,validado,buena,10,6,11.0,10.86,22.9,9.2,15.6,57,8.5,0.0,buena
2025-10-13,Puente Alto,Puente Alto,15.0,validado,buena,10,0,13.0,12.29,23.5,10.9,16.5,61,8.9,0.0,buena
2025-10-14,Puente Alto,Puente Alto,16.0,validado,buena,10,1,15.0,13.14,21.1,11.4,15.3,71,10.9,0.0,buena
2025-10-15,Puente Alto,Puente Alto,16.0,validado,buena,10,2,16.0,13.71,19.9,8.5,14.4,78,9.5,0.0,buena
2025-10-16,Puente Alto,Puente Alto,17.0,validado,buena,10,3,16.0,13.86,22.4,11.7,16.6,61,8.1,0.0,buena
2025-10-17,Puente Alto,Puente Alto,13.0,validado,buena,10,4,17.0,14.43,25.0,11.9,18.4,52,8.3,0.0,buena
2025-10-18,Puente Alto,Puente Alto,16.0,validado,buena,10,5,13.0,14.43,27.3,9.6,18.5,47,8.8,0.0,buena
2025-10-19,Puente Alto,Puente Alto,18.0,validado,buena,10,6,16.0,15.14,22.5,11.7,16.8,67,9.5,0.0,buena
2025-10-20,Puente Alto,Puente Alto,17.0,validado,buena,10,0,18.0,15.86,23.8,10.6,16.6,68,9.5,0.0,buena
2025-10-21,Puente Alto,Puente Alto,17.0,validado,buena,10,1,17.0,16.14,20.5,12.6,16.3,71,8.2,0.0,buena
2025-10-22,Puente Alto,Puente Alto,17.0,validado,buena,10,2,17.0,16.29,24.6,12.1,17.2,63,11.4,0.0,buena
2025-10-23,Puente Alto,Puente Alto,15.0,validado,buena,10,3,17.0,16.43,17.3,10.2,12.7,75,7.2,0.0,buena
2025-10-24,Puente Alto,Puente Alto,13.0,validado,buena,10,4,15.0,16.14,17.6,8.4,12.2,76,12.5,2.4,buena
2025-10-25,Puente Alto,Puente Alto,14.0,validado,buena,10,5,13.0,16.14,20.3,7.3,13.6,64,10.4,0.1,buena
2025-10-26,Puente Alto,Puente Alto,14.0,validado,buena,10,6,14.0,15.86,22.9,10.7,16.7,50,9.8,0.0,buena
2025-10-27,Puente Alto,Puente Alto,13.0,validado,buena,10,0,14.0,15.29,21.7,12.6,16.4,67,9.0,0.0,buena
2025-10-28,Puente Alto,Puente Alto,13.0,validado,buena,10,1,13.0,14.71,24.5,11.8,17.7,60,8.4,0.0,buena
2025-10-29,Puente Alto,Puente Alto,16.0,validado,buena,10,2,13.0,14.14,23.7,13.1,17.8,61,10.3,0.0,buena
2025-10-30,Puente Alto,Puente Alto,14.0,validado,buena,10,3,16.0,14.0,25.6,11.3,18.2,55,11.5,0.0,buena
2025-10-31,Puente Alto,Puente Alto,18.0,validado,buena,10,4,14.0,13.86,20.1,10.9,14.6,67,15.5,5.7,buena
2025-11-01,Puente Alto,Puente Alto,15.0,validado,buena,11,5,18.0,14.57,21.6,8.2,15.0,67,10.1,0.1,buena
2025-11-02,Puente Alto,Puente Alto,17.0,validado,buena,11,6,15.0,14.71,25.0,11.8,17.4,58,11.4,0.0,buena
2025-11-03,Puente Alto,Puente Alto,16.0,validado,buena,11,0,17.0,15.14,19.5,10.5,13.8,75,12.4,0.3,buena
2025-11-04,Puente Alto,Puente Alto,13.0,validado,buena,11,1,16.0,15.57,22.9,8.8,15.1,68,10.8,0.0,buena
2025-11-05,Puente Alto,Puente Alto,14.0,validado,buena,11,2,13.0,15.57,23.4,9.7,15.8,63,11.0,0.0,buena
2025-11-06,Puente Alto,Puente Alto,11.0,validado,buena,11,3,14.0,15.29,15.3,8.5,10.7,85,9.9,18.5,buena
2025-11-07,Puente Alto,Puente Alto,10.0,validado,buena,11,4,11.0,14.86,20.6,6.4,13.6,69,8.0,0.7,buena
2025-11-08,Puente Alto,Puente Alto,13.0,validado,buena,11,5,10.0,13.71,19.3,9.1,14.3,68,11.4,0.0,buena
2025-11-09,Puente Alto,Puente Alto,12.0,validado,buena,11,6,13.0,13.43,20.7,8.3,13.7,75,10.3,0.0,buena
2025-11-10,Puente Alto,Puente Alto,11.0,validado,buena,11,0,12.0,12.71,21.7,9.1,14.7,65,11.5,0.0,buena
2025-11-11,Puente Alto,Puente Alto,12.0,validado,buena,11,1,11.0,12.0,22.2,7.5,14.6,66,12.4,0.0,buena
2025-11-12,Puente Alto,Puente Alto,15.0,validado,buena,11,2,12.0,11.86,25.3,10.9,18.2,50,11.2,0.0,buena
2025-11-13,Puente Alto,Puente Alto,20.0,validado,buena,11,3,15.0,12.0,27.8,12.5,20.2,45,11.0,0.0,buena
2025-11-14,Puente Alto,Puente Alto,21.0,validado,buena,11,4,20.0,13.29,25.9,13.4,18.8,60,12.8,0.0,buena
2025-11-15,Puente Alto,Puente Alto,19.0,validado,buena,11,5,21.0,14.86,23.4,10.9,16.0,70,12.8,0.0,buena
2025-11-16,Puente Alto,Puente Alto,15.0,validado,buena,11,6,19.0,15.71,24.8,12.3,18.3,61,11.6,0.1,buena
2025-11-17,Puente Alto,Puente Alto,15.0,validado,buena,11,0,15.0,16.14,29.9,13.5,22.0,42,12.1,0.0,buena
2025-11-18,Puente Alto,Puente Alto,18.0,validado,buena,11,1,15.0,16.71,29.2,15.9,22.2,46,12.0,0.0,buena
2025-11-19,Puente Alto,Puente Alto,15.0,validado,buena,11,2,18.0,17.57,26.8,14.7,19.9,54,12.1,0.0,buena
2025-11-20,Puente Alto,Puente Alto,16.0,validado,buena,11,3,15.0,17.57,20.4,13.0,16.3,70,9.4,0.0,buena
2025-11-21,Puente Alto,Puente Alto,13.0,validado,buena,11,4,16.0,17.0,28.6,13.7,20.7,46,10.4,0.0,buena
2025-11-22,Puente Alto,Puente Alto,17.0,validado,buena,11,5,13.0,15.86,28.5,15.3,21.2,50,10.1,0.0,buena
2025-11-23,Puente Alto,Puente Alto,19.0,validado,buena,11,6,17.0,15.57,26.4,14.6,20.1,61,10.3,0.0,buena
2025-11-24,Puente Alto,Puente Alto,20.0,validado,buena,11,0,19.0,16.14,26.2,13.2,18.5,72,10.7,0.0,buena
2025-11-25,Puente Alto,Puente Alto,18.0,validado,buena,11,1,20.0,16.86,23.0,12.6,17.4,77,10.3,0.0,buena
2025-11-26,Puente Alto,Puente Alto,15.0,validado,buena,11,2,18.0,16.86,23.8,12.9,17.2,76,12.8,0.0,buena
2025-11-27,Puente Alto,Puente Alto,14.0,validado,buena,11,3,15.0,16.86,26.7,12.4,18.5,65,10.9,0.0,buena
2025-11-28,Puente Alto,Puente Alto,11.0,validado,buena,11,4,14.0,16.57,23.2,10.6,15.9,73,12.0,0.0,buena
2025-11-29,Puente Alto,Puente Alto,10.0,validado,buena,11,5,11.0,16.29,23.1,9.9,15.9,67,12.4,0.0,buena
2025-11-30,Puente Alto,Puente Alto,8.0,validado,buena,11,6,10.0,15.29,23.1,10.0,16.1,67,12.8,0.0,buena
2025-12-01,Puente Alto,Puente Alto,12.0,validado,buena,12,0,8.0,13.71,27.0,11.7,18.6,59,14.3,0.0,buena
2025-12-02,Puente Alto,Puente Alto,12.0,validado,buena,12,1,12.0,12.57,28.3,14.0,20.9,50,10.9,0.0,buena
2025-12-03,Puente Alto,Puente Alto,14.0,validado,buena,12,2,12.0,11.71,29.8,15.5,21.8,54,10.9,0.0,buena
2025-12-04,Puente Alto,Puente Alto,13.0,validado,buena,12,3,14.0,11.57,26.6,15.4,20.0,67,12.6,0.0,buena
2025-12-05,Puente Alto,Puente Alto,14.0,validado,buena,12,4,13.0,11.43,29.2,14.3,21.3,63,11.9,0.0,buena
2025-12-06,Puente Alto,Puente Alto,16.0,validado,buena,12,5,14.0,11.86,23.7,16.8,19.9,65,10.0,1.8,buena
2025-12-07,Puente Alto,Puente Alto,12.0,validado,buena,12,6,16.0,12.71,24.9,13.5,19.1,75,10.1,0.2,buena
2025-12-08,Puente Alto,Puente Alto,11.0,validado,buena,12,0,12.0,13.29,30.8,13.9,21.7,57,15.6,0.0,buena
2025-12-09,Puente Alto,Puente Alto,15.0,validado,buena,12,1,11.0,13.14,25.4,14.7,19.5,72,12.0,0.0,buena
2025-12-10,Puente Alto,Puente Alto,14.0,validado,buena,12,2,15.0,13.57,24.2,13.6,17.9,75,12.6,0.0,buena
2025-12-11,Puente Alto,Puente Alto,11.0,validado,buena,12,3,14.0,13.57,22.2,13.2,16.5,82,9.6,0.5,buena
2025-12-12,Puente Alto,Puente Alto,15.0,validado,buena,12,4,11.0,13.29,24.9,13.6,18.1,76,12.3,0.0,buena
2025-12-13,Puente Alto,Puente Alto,11.0,validado,buena,12,5,15.0,13.43,23.4,12.9,17.6,73,11.7,0.1,buena
2025-12-14,Puente Alto,Puente Alto,8.0,validado,buena,12,6,11.0,12.71,18.2,11.9,14.5,73,5.7,2.2,buena
2025-12-15,Puente Alto,Puente Alto,8.0,validado,buena,12,0,8.0,12.14,26.0,9.7,18.6,49,12.5,0.0,regular
2025-12-16,Puente Alto,Puente Alto,39.0,validado,regular,12,1,8.0,11.71,31.3,12.2,22.3,41,10.3,0.0,regular
2025-12-17,Puente Alto,Puente Alto,43.0,validado,regular,12,2,39.0,15.14,26.3,16.2,20.7,56,11.4,0.0,buena
2025-12-18,Puente Alto,Puente Alto,17.0,validado,buena,12,3,43.0,19.29,27.8,14.9,20.8,61,10.3,0.0,buena
2025-12-19,Puente Alto,Puente Alto,12.0,validado,buena,12,4,17.0,20.14,24.9,14.4,19.0,62,11.9,0.0,buena
2025-12-20,Puente Alto,Puente Alto,10.0,validado,buena,12,5,12.0,19.71,21.7,12.1,16.2,72,13.4,0.1,buena
2025-12-21,Puente Alto,Puente Alto,8.0,validado,buena,12,6,10.0,19.57,24.3,11.7,17.5,64,10.9,0.1,buena
2025-12-22,Puente Alto,Puente Alto,11.0,validado,buena,12,0,8.0,19.57,26.7,12.2,18.8,62,11.9,0.0,buena
2025-12-23,Puente Alto,Puente Alto,13.0,validado,buena,12,1,11.0,20.0,29.1,13.3,20.9,48,10.3,0.0,buena
2025-12-24,Puente Alto,Puente Alto,20.0,validado,buena,12,2,13.0,16.29,29.0,15.1,22.0,51,12.1,0.0,buena
2025-12-25,Puente Alto,Puente Alto,12.0,validado,buena,12,3,20.0,13.0,30.9,16.0,23.2,43,11.7,0.0,buena
2025-12-26,Puente Alto,Puente Alto,12.0,validado,buena,12,4,12.0,12.29,26.7,14.1,19.8,55,12.0,0.0,buena
2025-12-27,Puente Alto,Puente Alto,13.0,validado,buena,12,5,12.0,12.29,29.4,14.6,21.7,52,11.4,0.0,buena
2025-12-28,Puente Alto,Puente Alto,10.0,validado,buena,12,6,13.0,12.71,29.7,16.5,22.9,45,11.2,0.0,buena
2025-12-29,Puente Alto,Puente Alto,15.0,validado,buena,12,0,10.0,13.0,30.8,18.2,23.8,48,12.4,0.0,buena
2025-12-30,Puente Alto,Puente Alto,15.0,validado,buena,12,1,15.0,13.57,31.8,17.7,24.4,46,10.4,0.0,buena
2025-12-31,Puente Alto,Puente Alto,19.0,validado,buena,12,2,15.0,13.86,32.0,18.9,24.3,44,12.1,0.0,buena
2026-01-01,Puente Alto,Puente Alto,21.0,preliminar,buena,1,3,19.0,13.71,29.4,17.8,23.1,52,11.9,0.0,buena
2026-01-02,Puente Alto,Puente Alto,12.0,preliminar,buena,1,4,21.0,15.0,26.6,16.0,21.3,63,11.2,0.0,buena
2026-01-03,Puente Alto,Puente Alto,13.0,preliminar,buena,1,5,12.0,15.0,26.3,14.7,19.5,71,8.3,0.0,buena
2026-01-04,Puente Alto,Puente Alto,11.0,preliminar,buena,1,6,13.0,15.0,23.2,14.1,17.8,77,9.0,0.0,buena
2026-01-05,Puente Alto,Puente Alto,11.0,preliminar,buena,1,0,11.0,15.14,21.8,12.8,16.3,82,10.6,0.0,buena
2026-01-06,Puente Alto,Puente Alto,9.0,preliminar,buena,1,1,11.0,14.57,27.0,12.5,19.0,65,11.6,0.0,buena
2026-01-07,Puente Alto,Puente Alto,11.0,preliminar,buena,1,2,9.0,13.71,28.6,15.5,20.9,58,16.3,0.4,buena
2026-01-08,Puente Alto,Puente Alto,12.0,preliminar,buena,1,3,11.0,12.57,23.8,15.2,18.8,69,10.3,0.4,buena
2026-01-09,Puente Alto,Puente Alto,14.0,preliminar,buena,1,4,12.0,11.29,30.6,15.8,22.9,48,14.6,0.1,buena
2026-01-10,Puente Alto,Puente Alto,13.0,preliminar,buena,1,5,14.0,11.57,31.6,17.3,23.3,57,13.2,0.0,buena
2026-01-11,Puente Alto,Puente Alto,12.0,preliminar,buena,1,6,13.0,11.57,31.4,17.5,23.2,54,12.4,0.0,buena
2026-01-12,Puente Alto,Puente Alto,12.0,preliminar,buena,1,0,12.0,11.71,28.2,17.3,22.4,54,12.0,0.0,buena
2026-01-13,Puente Alto,Puente Alto,10.0,preliminar,buena,1,1,12.0,11.86,30.7,17.0,23.2,47,12.5,0.0,buena
2026-01-14,Puente Alto,Puente Alto,9.0,preliminar,buena,1,2,10.0,12.0,24.6,15.3,20.1,49,12.9,0.0,buena
2026-01-16,Puente Alto,Puente Alto,16.0,preliminar,buena,1,4,9.0,11.71,30.7,16.8,23.2,44,11.1,0.0,buena
2026-01-17,Puente Alto,Puente Alto,14.0,preliminar,buena,1,5,16.0,12.29,31.9,18.2,24.9,39,11.7,0.0,buena
2026-01-18,Puente Alto,Puente Alto,17.0,preliminar,buena,1,6,14.0,12.29,31.6,19.3,24.7,44,10.9,0.0,regular
2026-01-19,Puente Alto,Puente Alto,26.0,preliminar,regular,1,0,17.0,12.86,29.7,17.8,23.0,55,10.3,0.0,regular
2026-01-20,Puente Alto,Puente Alto,30.0,preliminar,regular,1,1,26.0,14.86,27.7,17.2,21.6,63,9.7,0.0,buena
2026-01-21,Puente Alto,Puente Alto,22.0,preliminar,buena,1,2,30.0,17.43,25.2,16.6,20.5,67,9.7,0.0,buena
2026-01-22,Puente Alto,Puente Alto,19.0,preliminar,buena,1,3,22.0,19.14,29.1,15.4,21.8,61,12.1,0.0,buena
2026-01-23,Puente Alto,Puente Alto,16.0,preliminar,buena,1,4,19.0,20.57,29.3,17.5,22.6,55,12.3,0.0,buena
2026-01-24,Puente Alto,Puente Alto,16.0,preliminar,buena,1,5,16.0,20.57,28.0,16.4,21.5,56,11.8,0.0,buena
2026-01-25,Puente Alto,Puente Alto,11.0,preliminar,buena,1,6,16.0,20.86,23.9,13.8,18.7,65,13.5,6.3,buena
2026-01-26,Puente Alto,Puente Alto,9.0,preliminar,buena,1,0,11.0,20.0,26.5,11.3,18.4,72,10.1,0.0,buena
2026-01-27,Puente Alto,Puente Alto,9.0,preliminar,buena,1,1,9.0,17.57,28.9,12.4,20.0,64,10.5,0.0,buena
2026-01-28,Puente Alto,Puente Alto,13.0,preliminar,buena,1,2,9.0,14.57,32.1,15.8,23.4,56,12.3,0.0,buena
2026-01-29,Puente Alto,Puente Alto,16.0,preliminar,buena,1,3,13.0,13.29,28.5,17.9,23.3,58,12.6,0.0,buena
